Año,Entidad,Tipo de delito,Total,CVE_ENT
2015,Aguascalientes,Homicidio,0.0,1
2015,Aguascalientes,Homicidio,0.0,1
2015,Aguascalientes,Homicidio,2.0,1
2015,Aguascalientes,Homicidio,0.0,1
2015,Aguascalientes,Homicidio,0.0,1
2015,Aguascalientes,Homicidio,0.0,1
2015,Aguascalientes,Homicidio,9.0,1
2015,Aguascalientes,Homicidio,0.0,1
2015,Aguascalientes,Homicidio,1.0,1
2015,Aguascalientes,Lesiones,0.0,1
2015,Aguascalientes,Lesiones,0.0,1
2015,Aguascalientes,Lesiones,0.0,1
2015,Aguascalientes,Lesiones,0.0,1
2015,Aguascalientes,Lesiones,0.0,1
2015,Aguascalientes,Lesiones,0.0,1
2015,Aguascalientes,Lesiones,0.0,1
2015,Aguascalientes,Lesiones,0.0,1
2015,Aguascalientes,Lesiones,0.0,1
2015,Aguascalientes,Feminicidio,0.0,1
2015,Aguascalientes,Feminicidio,0.0,1
2015,Aguascalientes,Feminicidio,0.0,1
2015,Aguascalientes,Feminicidio,0.0,1
2015,Aguascalientes,Otros delitos que atentan contra la vida y la integridad corporal,0.0,1
2015,Aguascalientes,Secuestro,0.0,1
2015,Aguascalientes,Secuestro,0.0,1
2015,Aguascalientes,Secuestro,0.0,1
2015,Aguascalientes,Secuestro,0.0,1
2015,Aguascalientes,Secuestro,0.0,1
2015,Aguascalientes,Tráfico de menores,0.0,1
2015,Aguascalientes,Rapto,0.0,1
2015,Aguascalientes,Otros delitos que atentan contra la libertad personal,0.0,1
2015,Aguascalientes,Extorsión,0.0,1
2015,Aguascalientes,Corrupción de menores,4.0,1
2015,Aguascalientes,Trata de personas,0.0,1
2015,Aguascalientes,Otros delitos contra la sociedad,0.0,1
2015,Aguascalientes,Homicidio,2.0,1
2015,Aguascalientes,Homicidio,1.0,1
2015,Aguascalientes,Homicidio,2.0,1
2015,Aguascalientes,Homicidio,0.0,1
2015,Aguascalientes,Homicidio,1.0,1
2015,Aguascalientes,Homicidio,0.0,1
2015,Aguascalientes,Homicidio,25.0,1
2015,Aguascalientes,Homicidio,0.0,1
2015,Aguascalientes,Homicidio,0.0,1
2015,Aguascalientes,Lesiones,0.0,1
2015,Aguascalientes,Lesiones,0.0,1
2015,Aguascalientes,Lesiones,0.0,1
2015,Aguascalientes,Lesiones,0.0,1
2015,Aguascalientes,Lesiones,0.0,1
2015,Aguascalientes,Lesiones,0.0,1
2015,Aguascalientes,Lesiones,0.0,1
2015,Aguascalientes,Lesiones,0.0,1
2015,Aguascalientes,Lesiones,0.0,1
2015,Aguascalientes,Feminicidio,0.0,1
2015,Aguascalientes,Feminicidio,0.0,1
2015,Aguascalientes,Feminicidio,0.0,1
2015,Aguascalientes,Feminicidio,0.0,1
2015,Aguascalientes,Otros delitos que atentan contra la vida y la integridad corporal,0.0,1
2015,Aguascalientes,Secuestro,1.0,1
2015,Aguascalientes,Secuestro,0.0,1
2015,Aguascalientes,Secuestro,0.0,1
2015,Aguascalientes,Secuestro,0.0,1
2015,Aguascalientes,Secuestro,0.0,1
2015,Aguascalientes,Tráfico de menores,0.0,1
2015,Aguascalientes,Rapto,0.0,1
2015,Aguascalientes,Otros delitos que atentan contra la libertad personal,0.0,1
2015,Aguascalientes,Extorsión,11.0,1
2015,Aguascalientes,Corrupción de menores,0.0,1
2015,Aguascalientes,Trata de personas,1.0,1
2015,Aguascalientes,Otros delitos contra la sociedad,0.0,1
2015,Aguascalientes,Homicidio,0.0,1
2015,Aguascalientes,Homicidio,0.0,1
2015,Aguascalientes,Homicidio,0.0,1
2015,Aguascalientes,Homicidio,0.0,1
2015,Aguascalientes,Homicidio,0.0,1
2015,Aguascalientes,Homicidio,0.0,1
2015,Aguascalientes,Homicidio,1.0,1
2015,Aguascalientes,Homicidio,0.0,1
2015,Aguascalientes,Homicidio,0.0,1
2015,Aguascalientes,Lesiones,0.0,1
2015,Aguascalientes,Lesiones,0.0,1
2015,Aguascalientes,Lesiones,0.0,1
2015,Aguascalientes,Lesiones,0.0,1
2015,Aguascalientes,Lesiones,0.0,1
2015,Aguascalientes,Lesiones,0.0,1
2015,Aguascalientes,Lesiones,0.0,1
2015,Aguascalientes,Lesiones,0.0,1
2015,Aguascalientes,Lesiones,0.0,1
2015,Aguascalientes,Feminicidio,0.0,1
2015,Aguascalientes,Feminicidio,0.0,1
2015,Aguascalientes,Feminicidio,0.0,1
2015,Aguascalientes,Feminicidio,0.0,1
2015,Aguascalientes,Otros delitos que atentan contra la vida y la integridad corporal,0.0,1
2015,Aguascalientes,Secuestro,0.0,1
2015,Aguascalientes,Secuestro,0.0,1
2015,Aguascalientes,Secuestro,0.0,1
2015,Aguascalientes,Secuestro,0.0,1
2015,Aguascalientes,Secuestro,0.0,1
2015,Aguascalientes,Tráfico de menores,0.0,1
2015,Aguascalientes,Rapto,0.0,1
2015,Aguascalientes,Otros delitos que atentan contra la libertad personal,0.0,1
2015,Aguascalientes,Extorsión,1.0,1
2015,Aguascalientes,Corrupción de menores,8.0,1
2015,Aguascalientes,Trata de personas,0.0,1
2015,Aguascalientes,Otros delitos contra la sociedad,0.0,1
2015,Aguascalientes,Homicidio,0.0,1
2015,Aguascalientes,Homicidio,0.0,1
2015,Aguascalientes,Homicidio,0.0,1
2015,Aguascalientes,Homicidio,0.0,1
2015,Aguascalientes,Homicidio,0.0,1
2015,Aguascalientes,Homicidio,0.0,1
2015,Aguascalientes,Homicidio,19.0,1
2015,Aguascalientes,Homicidio,1.0,1
2015,Aguascalientes,Homicidio,3.0,1
2015,Aguascalientes,Lesiones,0.0,1
2015,Aguascalientes,Lesiones,0.0,1
2015,Aguascalientes,Lesiones,0.0,1
2015,Aguascalientes,Lesiones,0.0,1
2015,Aguascalientes,Lesiones,0.0,1
2015,Aguascalientes,Lesiones,0.0,1
2015,Aguascalientes,Lesiones,0.0,1
2015,Aguascalientes,Lesiones,0.0,1
2015,Aguascalientes,Lesiones,0.0,1
2015,Aguascalientes,Otros delitos que atentan contra la vida y la integridad corporal,0.0,1
2015,Aguascalientes,Secuestro,1.0,1
2015,Aguascalientes,Secuestro,0.0,1
2015,Aguascalientes,Secuestro,0.0,1
2015,Aguascalientes,Secuestro,0.0,1
2015,Aguascalientes,Secuestro,0.0,1
2015,Aguascalientes,Tráfico de menores,0.0,1
2015,Aguascalientes,Rapto,0.0,1
2015,Aguascalientes,Otros delitos que atentan contra la libertad personal,0.0,1
2015,Aguascalientes,Extorsión,2.0,1
2015,Aguascalientes,Corrupción de menores,0.0,1
2015,Aguascalientes,Trata de personas,0.0,1
2015,Aguascalientes,Otros delitos contra la sociedad,0.0,1
2015,Aguascalientes,Homicidio,18.0,1
2015,Aguascalientes,Homicidio,5.0,1
2015,Aguascalientes,Homicidio,8.0,1
2015,Aguascalientes,Homicidio,3.0,1
2015,Aguascalientes,Homicidio,0.0,1
2015,Aguascalientes,Homicidio,0.0,1
2015,Aguascalientes,Homicidio,121.0,1
2015,Aguascalientes,Homicidio,1.0,1
2015,Aguascalientes,Homicidio,4.0,1
2015,Aguascalientes,Lesiones,0.0,1
2015,Aguascalientes,Lesiones,0.0,1
2015,Aguascalientes,Lesiones,0.0,1
2015,Aguascalientes,Lesiones,0.0,1
2015,Aguascalientes,Lesiones,0.0,1
2015,Aguascalientes,Lesiones,0.0,1
2015,Aguascalientes,Lesiones,0.0,1
2015,Aguascalientes,Lesiones,0.0,1
2015,Aguascalientes,Lesiones,0.0,1
2015,Aguascalientes,Otros delitos que atentan contra la vida y la integridad corporal,0.0,1
2015,Aguascalientes,Secuestro,1.0,1
2015,Aguascalientes,Secuestro,0.0,1
2015,Aguascalientes,Secuestro,0.0,1
2015,Aguascalientes,Secuestro,0.0,1
2015,Aguascalientes,Secuestro,0.0,1
2015,Aguascalientes,Tráfico de menores,0.0,1
2015,Aguascalientes,Rapto,0.0,1
2015,Aguascalientes,Otros delitos que atentan contra la libertad personal,0.0,1
2015,Aguascalientes,Extorsión,22.0,1
2015,Aguascalientes,Corrupción de menores,0.0,1
2015,Aguascalientes,Trata de personas,0.0,1
2015,Aguascalientes,Otros delitos contra la sociedad,0.0,1
2015,Aguascalientes,Homicidio,0.0,1
2015,Aguascalientes,Homicidio,0.0,1
2015,Aguascalientes,Homicidio,0.0,1
2015,Aguascalientes,Homicidio,0.0,1
2015,Aguascalientes,Homicidio,0.0,1
2015,Aguascalientes,Homicidio,0.0,1
2015,Aguascalientes,Homicidio,2.0,1
2015,Aguascalientes,Homicidio,0.0,1
2015,Aguascalientes,Homicidio,0.0,1
2015,Aguascalientes,Lesiones,0.0,1
2015,Aguascalientes,Lesiones,2.0,1
2015,Aguascalientes,Lesiones,21.0,1
2015,Aguascalientes,Lesiones,0.0,1
2015,Aguascalientes,Lesiones,0.0,1
2015,Aguascalientes,Lesiones,0.0,1
2015,Aguascalientes,Lesiones,7.0,1
2015,Aguascalientes,Lesiones,7.0,1
2015,Aguascalientes,Lesiones,0.0,1
2015,Aguascalientes,Otros delitos que atentan contra la vida y la integridad corporal,0.0,1
2015,Aguascalientes,Secuestro,0.0,1
2015,Aguascalientes,Secuestro,0.0,1
2015,Aguascalientes,Secuestro,0.0,1
2015,Aguascalientes,Secuestro,0.0,1
2015,Aguascalientes,Secuestro,0.0,1
2015,Aguascalientes,Tráfico de menores,0.0,1
2015,Aguascalientes,Rapto,0.0,1
2015,Aguascalientes,Otros delitos que atentan contra la libertad personal,0.0,1
2015,Aguascalientes,Extorsión,0.0,1
2015,Aguascalientes,Corrupción de menores,0.0,1
2015,Aguascalientes,Trata de personas,0.0,1
2015,Aguascalientes,Otros delitos contra la sociedad,0.0,1
2015,Aguascalientes,Homicidio,0.0,1
2015,Aguascalientes,Homicidio,0.0,1
2015,Aguascalientes,Homicidio,0.0,1
2015,Aguascalientes,Homicidio,0.0,1
2015,Aguascalientes,Homicidio,0.0,1
2015,Aguascalientes,Homicidio,0.0,1
2015,Aguascalientes,Homicidio,0.0,1
2015,Aguascalientes,Homicidio,0.0,1
2015,Aguascalientes,Homicidio,0.0,1
2015,Aguascalientes,Lesiones,32.0,1
2015,Aguascalientes,Lesiones,150.0,1
2015,Aguascalientes,Lesiones,1945.0,1
2015,Aguascalientes,Lesiones,139.0,1
2015,Aguascalientes,Lesiones,3.0,1
2015,Aguascalientes,Lesiones,1.0,1
2015,Aguascalientes,Lesiones,936.0,1
2015,Aguascalientes,Lesiones,130.0,1
2015,Aguascalientes,Lesiones,56.0,1
2015,Aguascalientes,Aborto,5.0,1
2015,Aguascalientes,Otros delitos que atentan contra la vida y la integridad corporal,70.0,1
2015,Aguascalientes,Secuestro,2.0,1
2015,Aguascalientes,Secuestro,0.0,1
2015,Aguascalientes,Secuestro,0.0,1
2015,Aguascalientes,Secuestro,0.0,1
2015,Aguascalientes,Secuestro,0.0,1
2015,Aguascalientes,Tráfico de menores,0.0,1
2015,Aguascalientes,Rapto,0.0,1
2015,Aguascalientes,Otros delitos que atentan contra la libertad personal,61.0,1
2015,Aguascalientes,Extorsión,6.0,1
2015,Aguascalientes,Corrupción de menores,49.0,1
2015,Aguascalientes,Trata de personas,1.0,1
2015,Aguascalientes,Otros delitos contra la sociedad,0.0,1
2015,Baja California,Homicidio,3.0,2
2015,Baja California,Homicidio,2.0,2
2015,Baja California,Homicidio,4.0,2
2015,Baja California,Homicidio,0.0,2
2015,Baja California,Homicidio,0.0,2
2015,Baja California,Homicidio,0.0,2
2015,Baja California,Homicidio,12.0,2
2015,Baja California,Homicidio,3.0,2
2015,Baja California,Homicidio,0.0,2
2015,Baja California,Lesiones,0.0,2
2015,Baja California,Lesiones,0.0,2
2015,Baja California,Lesiones,0.0,2
2015,Baja California,Lesiones,327.0,2
2015,Baja California,Lesiones,0.0,2
2015,Baja California,Lesiones,0.0,2
2015,Baja California,Lesiones,0.0,2
2015,Baja California,Lesiones,0.0,2
2015,Baja California,Lesiones,50.0,2
2015,Baja California,Feminicidio,0.0,2
2015,Baja California,Feminicidio,0.0,2
2015,Baja California,Feminicidio,0.0,2
2015,Baja California,Feminicidio,0.0,2
2015,Baja California,Otros delitos que atentan contra la vida y la integridad corporal,25.0,2
2015,Baja California,Secuestro,0.0,2
2015,Baja California,Secuestro,0.0,2
2015,Baja California,Secuestro,0.0,2
2015,Baja California,Secuestro,0.0,2
2015,Baja California,Secuestro,0.0,2
2015,Baja California,Tráfico de menores,1.0,2
2015,Baja California,Rapto,0.0,2
2015,Baja California,Otros delitos que atentan contra la libertad personal,88.0,2
2015,Baja California,Extorsión,5.0,2
2015,Baja California,Corrupción de menores,105.0,2
2015,Baja California,Trata de personas,14.0,2
2015,Baja California,Otros delitos contra la sociedad,0.0,2
2015,Baja California,Homicidio,44.0,2
2015,Baja California,Homicidio,11.0,2
2015,Baja California,Homicidio,18.0,2
2015,Baja California,Homicidio,1.0,2
2015,Baja California,Homicidio,0.0,2
2015,Baja California,Homicidio,0.0,2
2015,Baja California,Homicidio,70.0,2
2015,Baja California,Homicidio,4.0,2
2015,Baja California,Homicidio,3.0,2
2015,Baja California,Lesiones,0.0,2
2015,Baja California,Lesiones,0.0,2
2015,Baja California,Lesiones,0.0,2
2015,Baja California,Lesiones,4310.0,2
2015,Baja California,Lesiones,0.0,2
2015,Baja California,Lesiones,0.0,2
2015,Baja California,Lesiones,0.0,2
2015,Baja California,Lesiones,0.0,2
2015,Baja California,Lesiones,999.0,2
2015,Baja California,Feminicidio,1.0,2
2015,Baja California,Feminicidio,3.0,2
2015,Baja California,Feminicidio,5.0,2
2015,Baja California,Feminicidio,1.0,2
2015,Baja California,Otros delitos que atentan contra la vida y la integridad corporal,38.0,2
2015,Baja California,Secuestro,0.0,2
2015,Baja California,Secuestro,0.0,2
2015,Baja California,Secuestro,0.0,2
2015,Baja California,Secuestro,0.0,2
2015,Baja California,Secuestro,2.0,2
2015,Baja California,Tráfico de menores,1.0,2
2015,Baja California,Rapto,0.0,2
2015,Baja California,Otros delitos que atentan contra la libertad personal,197.0,2
2015,Baja California,Extorsión,84.0,2
2015,Baja California,Corrupción de menores,12.0,2
2015,Baja California,Trata de personas,12.0,2
2015,Baja California,Otros delitos contra la sociedad,0.0,2
2015,Baja California,Homicidio,10.0,2
2015,Baja California,Homicidio,2.0,2
2015,Baja California,Homicidio,8.0,2
2015,Baja California,Homicidio,1.0,2
2015,Baja California,Homicidio,0.0,2
2015,Baja California,Homicidio,0.0,2
2015,Baja California,Homicidio,10.0,2
2015,Baja California,Homicidio,1.0,2
2015,Baja California,Homicidio,1.0,2
2015,Baja California,Lesiones,0.0,2
2015,Baja California,Lesiones,0.0,2
2015,Baja California,Lesiones,0.0,2
2015,Baja California,Lesiones,766.0,2
2015,Baja California,Lesiones,0.0,2
2015,Baja California,Lesiones,0.0,2
2015,Baja California,Lesiones,0.0,2
2015,Baja California,Lesiones,0.0,2
2015,Baja California,Lesiones,809.0,2
2015,Baja California,Feminicidio,0.0,2
2015,Baja California,Feminicidio,0.0,2
2015,Baja California,Feminicidio,0.0,2
2015,Baja California,Feminicidio,0.0,2
2015,Baja California,Otros delitos que atentan contra la vida y la integridad corporal,33.0,2
2015,Baja California,Secuestro,0.0,2
2015,Baja California,Secuestro,0.0,2
2015,Baja California,Secuestro,0.0,2
2015,Baja California,Secuestro,0.0,2
2015,Baja California,Secuestro,0.0,2
2015,Baja California,Tráfico de menores,1.0,2
2015,Baja California,Rapto,1.0,2
2015,Baja California,Otros delitos que atentan contra la libertad personal,106.0,2
2015,Baja California,Extorsión,1.0,2
2015,Baja California,Corrupción de menores,74.0,2
2015,Baja California,Trata de personas,3.0,2
2015,Baja California,Otros delitos contra la sociedad,0.0,2
2015,Baja California,Homicidio,10.0,2
2015,Baja California,Homicidio,0.0,2
2015,Baja California,Homicidio,9.0,2
2015,Baja California,Homicidio,1.0,2
2015,Baja California,Homicidio,0.0,2
2015,Baja California,Homicidio,0.0,2
2015,Baja California,Homicidio,13.0,2
2015,Baja California,Homicidio,2.0,2
2015,Baja California,Homicidio,1.0,2
2015,Baja California,Lesiones,0.0,2
2015,Baja California,Lesiones,0.0,2
2015,Baja California,Lesiones,0.0,2
2015,Baja California,Lesiones,314.0,2
2015,Baja California,Lesiones,0.0,2
2015,Baja California,Lesiones,0.0,2
2015,Baja California,Lesiones,0.0,2
2015,Baja California,Lesiones,0.0,2
2015,Baja California,Lesiones,71.0,2
2015,Baja California,Otros delitos que atentan contra la vida y la integridad corporal,23.0,2
2015,Baja California,Secuestro,0.0,2
2015,Baja California,Secuestro,0.0,2
2015,Baja California,Secuestro,0.0,2
2015,Baja California,Secuestro,0.0,2
2015,Baja California,Secuestro,1.0,2
2015,Baja California,Tráfico de menores,0.0,2
2015,Baja California,Rapto,0.0,2
2015,Baja California,Otros delitos que atentan contra la libertad personal,27.0,2
2015,Baja California,Extorsión,7.0,2
2015,Baja California,Corrupción de menores,58.0,2
2015,Baja California,Trata de personas,0.0,2
2015,Baja California,Otros delitos contra la sociedad,0.0,2
2015,Baja California,Homicidio,430.0,2
2015,Baja California,Homicidio,75.0,2
2015,Baja California,Homicidio,93.0,2
2015,Baja California,Homicidio,12.0,2
2015,Baja California,Homicidio,0.0,2
2015,Baja California,Homicidio,0.0,2
2015,Baja California,Homicidio,195.0,2
2015,Baja California,Homicidio,33.0,2
2015,Baja California,Homicidio,5.0,2
2015,Baja California,Lesiones,0.0,2
2015,Baja California,Lesiones,0.0,2
2015,Baja California,Lesiones,0.0,2
2015,Baja California,Lesiones,3312.0,2
2015,Baja California,Lesiones,0.0,2
2015,Baja California,Lesiones,0.0,2
2015,Baja California,Lesiones,0.0,2
2015,Baja California,Lesiones,0.0,2
2015,Baja California,Lesiones,1069.0,2
2015,Baja California,Otros delitos que atentan contra la vida y la integridad corporal,39.0,2
2015,Baja California,Secuestro,0.0,2
2015,Baja California,Secuestro,0.0,2
2015,Baja California,Secuestro,0.0,2
2015,Baja California,Secuestro,0.0,2
2015,Baja California,Secuestro,16.0,2
2015,Baja California,Tráfico de menores,0.0,2
2015,Baja California,Rapto,0.0,2
2015,Baja California,Otros delitos que atentan contra la libertad personal,209.0,2
2015,Baja California,Extorsión,119.0,2
2015,Baja California,Corrupción de menores,2.0,2
2015,Baja California,Trata de personas,3.0,2
2015,Baja California,Otros delitos contra la sociedad,0.0,2
2015,Baja California,Homicidio,51.0,2
2015,Baja California,Homicidio,26.0,2
2015,Baja California,Homicidio,65.0,2
2015,Baja California,Homicidio,13.0,2
2015,Baja California,Homicidio,0.0,2
2015,Baja California,Homicidio,0.0,2
2015,Baja California,Homicidio,61.0,2
2015,Baja California,Homicidio,13.0,2
2015,Baja California,Homicidio,2.0,2
2015,Baja California,Lesiones,0.0,2
2015,Baja California,Lesiones,0.0,2
2015,Baja California,Lesiones,0.0,2
2015,Baja California,Lesiones,1658.0,2
2015,Baja California,Lesiones,0.0,2
2015,Baja California,Lesiones,0.0,2
2015,Baja California,Lesiones,0.0,2
2015,Baja California,Lesiones,0.0,2
2015,Baja California,Lesiones,1052.0,2
2015,Baja California,Otros delitos que atentan contra la vida y la integridad corporal,45.0,2
2015,Baja California,Secuestro,0.0,2
2015,Baja California,Secuestro,0.0,2
2015,Baja California,Secuestro,0.0,2
2015,Baja California,Secuestro,0.0,2
2015,Baja California,Secuestro,2.0,2
2015,Baja California,Tráfico de menores,0.0,2
2015,Baja California,Rapto,0.0,2
2015,Baja California,Otros delitos que atentan contra la libertad personal,128.0,2
2015,Baja California,Extorsión,1.0,2
2015,Baja California,Corrupción de menores,39.0,2
2015,Baja California,Trata de personas,0.0,2
2015,Baja California,Otros delitos contra la sociedad,0.0,2
2015,Baja California,Homicidio,2.0,2
2015,Baja California,Homicidio,0.0,2
2015,Baja California,Homicidio,3.0,2
2015,Baja California,Homicidio,5.0,2
2015,Baja California,Homicidio,0.0,2
2015,Baja California,Homicidio,0.0,2
2015,Baja California,Homicidio,5.0,2
2015,Baja California,Homicidio,5.0,2
2015,Baja California,Homicidio,0.0,2
2015,Baja California,Lesiones,0.0,2
2015,Baja California,Lesiones,0.0,2
2015,Baja California,Lesiones,0.0,2
2015,Baja California,Lesiones,1287.0,2
2015,Baja California,Lesiones,0.0,2
2015,Baja California,Lesiones,0.0,2
2015,Baja California,Lesiones,0.0,2
2015,Baja California,Lesiones,0.0,2
2015,Baja California,Lesiones,227.0,2
2015,Baja California,Aborto,53.0,2
2015,Baja California,Otros delitos que atentan contra la vida y la integridad corporal,19.0,2
2015,Baja California,Secuestro,0.0,2
2015,Baja California,Secuestro,0.0,2
2015,Baja California,Secuestro,0.0,2
2015,Baja California,Secuestro,0.0,2
2015,Baja California,Secuestro,0.0,2
2015,Baja California,Tráfico de menores,3.0,2
2015,Baja California,Rapto,0.0,2
2015,Baja California,Otros delitos que atentan contra la libertad personal,86.0,2
2015,Baja California,Extorsión,7.0,2
2015,Baja California,Corrupción de menores,62.0,2
2015,Baja California,Trata de personas,2.0,2
2015,Baja California,Otros delitos contra la sociedad,6.0,2
2015,Baja California Sur,Homicidio,1.0,3
2015,Baja California Sur,Homicidio,0.0,3
2015,Baja California Sur,Homicidio,0.0,3
2015,Baja California Sur,Homicidio,0.0,3
2015,Baja California Sur,Homicidio,0.0,3
2015,Baja California Sur,Homicidio,0.0,3
2015,Baja California Sur,Homicidio,1.0,3
2015,Baja California Sur,Homicidio,0.0,3
2015,Baja California Sur,Homicidio,0.0,3
2015,Baja California Sur,Lesiones,0.0,3
2015,Baja California Sur,Lesiones,0.0,3
2015,Baja California Sur,Lesiones,4.0,3
2015,Baja California Sur,Lesiones,22.0,3
2015,Baja California Sur,Lesiones,0.0,3
2015,Baja California Sur,Lesiones,0.0,3
2015,Baja California Sur,Lesiones,0.0,3
2015,Baja California Sur,Lesiones,0.0,3
2015,Baja California Sur,Lesiones,0.0,3
2015,Baja California Sur,Feminicidio,0.0,3
2015,Baja California Sur,Feminicidio,0.0,3
2015,Baja California Sur,Feminicidio,0.0,3
2015,Baja California Sur,Feminicidio,0.0,3
2015,Baja California Sur,Otros delitos que atentan contra la vida y la integridad corporal,0.0,3
2015,Baja California Sur,Secuestro,0.0,3
2015,Baja California Sur,Secuestro,0.0,3
2015,Baja California Sur,Secuestro,0.0,3
2015,Baja California Sur,Secuestro,0.0,3
2015,Baja California Sur,Secuestro,0.0,3
2015,Baja California Sur,Tráfico de menores,0.0,3
2015,Baja California Sur,Rapto,0.0,3
2015,Baja California Sur,Otros delitos que atentan contra la libertad personal,6.0,3
2015,Baja California Sur,Extorsión,0.0,3
2015,Baja California Sur,Corrupción de menores,0.0,3
2015,Baja California Sur,Trata de personas,0.0,3
2015,Baja California Sur,Otros delitos contra la sociedad,0.0,3
2015,Baja California Sur,Homicidio,8.0,3
2015,Baja California Sur,Homicidio,3.0,3
2015,Baja California Sur,Homicidio,8.0,3
2015,Baja California Sur,Homicidio,0.0,3
2015,Baja California Sur,Homicidio,0.0,3
2015,Baja California Sur,Homicidio,0.0,3
2015,Baja California Sur,Homicidio,6.0,3
2015,Baja California Sur,Homicidio,0.0,3
2015,Baja California Sur,Homicidio,0.0,3
2015,Baja California Sur,Lesiones,0.0,3
2015,Baja California Sur,Lesiones,1.0,3
2015,Baja California Sur,Lesiones,111.0,3
2015,Baja California Sur,Lesiones,304.0,3
2015,Baja California Sur,Lesiones,0.0,3
2015,Baja California Sur,Lesiones,0.0,3
2015,Baja California Sur,Lesiones,12.0,3
2015,Baja California Sur,Lesiones,0.0,3
2015,Baja California Sur,Lesiones,15.0,3
2015,Baja California Sur,Feminicidio,0.0,3
2015,Baja California Sur,Feminicidio,0.0,3
2015,Baja California Sur,Feminicidio,0.0,3
2015,Baja California Sur,Feminicidio,0.0,3
2015,Baja California Sur,Otros delitos que atentan contra la vida y la integridad corporal,0.0,3
2015,Baja California Sur,Secuestro,0.0,3
2015,Baja California Sur,Secuestro,0.0,3
2015,Baja California Sur,Secuestro,0.0,3
2015,Baja California Sur,Secuestro,0.0,3
2015,Baja California Sur,Secuestro,0.0,3
2015,Baja California Sur,Tráfico de menores,0.0,3
2015,Baja California Sur,Rapto,0.0,3
2015,Baja California Sur,Otros delitos que atentan contra la libertad personal,14.0,3
2015,Baja California Sur,Extorsión,15.0,3
2015,Baja California Sur,Corrupción de menores,2.0,3
2015,Baja California Sur,Trata de personas,0.0,3
2015,Baja California Sur,Otros delitos contra la sociedad,0.0,3
2015,Baja California Sur,Homicidio,1.0,3
2015,Baja California Sur,Homicidio,0.0,3
2015,Baja California Sur,Homicidio,0.0,3
2015,Baja California Sur,Homicidio,0.0,3
2015,Baja California Sur,Homicidio,0.0,3
2015,Baja California Sur,Homicidio,0.0,3
2015,Baja California Sur,Homicidio,1.0,3
2015,Baja California Sur,Homicidio,0.0,3
2015,Baja California Sur,Homicidio,0.0,3
2015,Baja California Sur,Lesiones,0.0,3
2015,Baja California Sur,Lesiones,0.0,3
2015,Baja California Sur,Lesiones,2.0,3
2015,Baja California Sur,Lesiones,14.0,3
2015,Baja California Sur,Lesiones,0.0,3
2015,Baja California Sur,Lesiones,0.0,3
2015,Baja California Sur,Lesiones,5.0,3
2015,Baja California Sur,Lesiones,0.0,3
2015,Baja California Sur,Lesiones,0.0,3
2015,Baja California Sur,Feminicidio,0.0,3
2015,Baja California Sur,Feminicidio,0.0,3
2015,Baja California Sur,Feminicidio,0.0,3
2015,Baja California Sur,Feminicidio,0.0,3
2015,Baja California Sur,Otros delitos que atentan contra la vida y la integridad corporal,0.0,3
2015,Baja California Sur,Secuestro,0.0,3
2015,Baja California Sur,Secuestro,0.0,3
2015,Baja California Sur,Secuestro,0.0,3
2015,Baja California Sur,Secuestro,0.0,3
2015,Baja California Sur,Secuestro,0.0,3
2015,Baja California Sur,Tráfico de menores,0.0,3
2015,Baja California Sur,Rapto,0.0,3
2015,Baja California Sur,Otros delitos que atentan contra la libertad personal,1.0,3
2015,Baja California Sur,Extorsión,4.0,3
2015,Baja California Sur,Corrupción de menores,0.0,3
2015,Baja California Sur,Trata de personas,0.0,3
2015,Baja California Sur,Otros delitos contra la sociedad,0.0,3
2015,Baja California Sur,Homicidio,4.0,3
2015,Baja California Sur,Homicidio,0.0,3
2015,Baja California Sur,Homicidio,0.0,3
2015,Baja California Sur,Homicidio,0.0,3
2015,Baja California Sur,Homicidio,0.0,3
2015,Baja California Sur,Homicidio,0.0,3
2015,Baja California Sur,Homicidio,3.0,3
2015,Baja California Sur,Homicidio,0.0,3
2015,Baja California Sur,Homicidio,0.0,3
2015,Baja California Sur,Lesiones,0.0,3
2015,Baja California Sur,Lesiones,0.0,3
2015,Baja California Sur,Lesiones,5.0,3
2015,Baja California Sur,Lesiones,21.0,3
2015,Baja California Sur,Lesiones,0.0,3
2015,Baja California Sur,Lesiones,0.0,3
2015,Baja California Sur,Lesiones,1.0,3
2015,Baja California Sur,Lesiones,1.0,3
2015,Baja California Sur,Lesiones,1.0,3
2015,Baja California Sur,Otros delitos que atentan contra la vida y la integridad corporal,0.0,3
2015,Baja California Sur,Secuestro,0.0,3
2015,Baja California Sur,Secuestro,0.0,3
2015,Baja California Sur,Secuestro,0.0,3
2015,Baja California Sur,Secuestro,0.0,3
2015,Baja California Sur,Secuestro,0.0,3
2015,Baja California Sur,Tráfico de menores,0.0,3
2015,Baja California Sur,Rapto,0.0,3
2015,Baja California Sur,Otros delitos que atentan contra la libertad personal,6.0,3
2015,Baja California Sur,Extorsión,0.0,3
2015,Baja California Sur,Corrupción de menores,2.0,3
2015,Baja California Sur,Trata de personas,0.0,3
2015,Baja California Sur,Otros delitos contra la sociedad,0.0,3
2015,Baja California Sur,Homicidio,100.0,3
2015,Baja California Sur,Homicidio,10.0,3
2015,Baja California Sur,Homicidio,23.0,3
2015,Baja California Sur,Homicidio,1.0,3
